"tag","topic","propensity"
"logcat","topic_904","0.06805963"
"manual-testing","topic_596","0.0044859257"
"export","topic_480","0.32332152"
"fetchall","topic_718","0.016724695"
"messaging","topic_35","0.05694221"
"spring-data-neo4j-4","topic_985","0.04004838"
"universal-binary","topic_615","0.004500105"
"google-geocoding-api","topic_285","0.046498556"
"heroku","topic_558","0.6544623"
"fixed-header-tables","topic_870","0.008424909"
"unirest","topic_846","0.017258262"
"view","topic_732","0.18556412"
"pyc","topic_940","0.0038469955"
"actionbarsherlock","topic_878","0.30435303"
"linux-capabilities","topic_196","0.004000077"
"osx-lion","topic_799","0.04334759"
"mediator","topic_502","0.0010439899"
"mediator","topic_927","0.007137161"
"concurrentmodification","topic_144","0.026707062"
"opentk","topic_746","0.04495766"
"layoutsubviews","topic_773","0.0026757268"
"cross-join","topic_42","0.002748188"
"google-chrome-extension","topic_828","0.75720805"
"systemctl","topic_927","0.00627486"
"braces","topic_88","0.00067767815"
"fadeout","topic_206","0.031007499"
"ejs","topic_437","0.12656967"
"line-breaks","topic_478","0.078804284"
"k-means","topic_461","0.09087132"
"polygon","topic_456","0.14540961"
"pixels","topic_110","0.03725164"
"memory-address","topic_662","0.048103586"
"bash","topic_312","0.57739156"
"bash","topic_338","0.00019832145"
"bash","topic_627","9.82212e-05"
"vtable","topic_923","0.017515786"
"shutil","topic_358","0.024939694"
"viewer","topic_25","0.013507585"
"snappy","topic_395","0.008405919"
"rtsp","topic_187","0.068004176"
"koin","topic_589","0.0055025727"
"centroid","topic_292","0.0063506356"
"mnesia","topic_585","0.0066907946"
"domxpath","topic_609","0.041137237"
"swift-playground","topic_712","0.061655752"
"swing","topic_742","7.726619e-05"
"swing","topic_902","0.65389276"
"kibana-6","topic_486","0.006237525"
"android-sqlite","topic_599","0.7336986"
"webdav","topic_351","0.045130756"
"matlab-figure","topic_216","0.034722928"
"lotusscript","topic_752","0.039117344"
".net","topic_176","0.8660384"
".net","topic_325","0.8850091"
"activeadmin","topic_879","0.12801035"
"php-gd","topic_69","0.028081965"
"tfs2017","topic_34","0.0242328"
"tornado","topic_953","0.20364265"
"aws-sdk","topic_111","0.050774157"
"asp.net-mvc-2","topic_774","0.5053479"
"windows-security","topic_535","0.0043474967"
"android-8.0-oreo","topic_939","0.11731797"
"bcrypt","topic_404","0.029913748"
"rascal","topic_436","0.015596795"
"viewgroup","topic_474","0.016993668"
"sharepoint-2016","topic_104","0.0057243323"
"filenotfoundexception","topic_402","0.030824393"
"nested-form-for","topic_342","0.0018550076"
"x11","topic_37","0.06285448"
"createinstance","topic_926","0.0040483703"
"base-class","topic_78","0.01711657"
"do-while","topic_725","0.060471628"
"mesh","topic_609","0.17959203"
"pylons","topic_363","0.030641234"
".net-standard","topic_103","0.074775144"
"elementor","topic_128","0.012609023"
"feature-engineering","topic_591","0.0031516878"
"qprocess","topic_520","0.026995428"
"rtf","topic_211","0.06943491"
"entity-relationship","topic_731","0.099139936"
"getimagedata","topic_547","0.027777778"
"inline","topic_998","0.037835147"
"pyodbc","topic_479","0.09876269"
"dotnet-cli","topic_739","0.005684833"
"glyph","topic_233","0.009253805"
"s4sdk","topic_197","0.0033787596"
"c","topic_716","0.98391134"
"c","topic_854","9.0024505e-06"
"runas","topic_210","0.012112288"
"structuremap3","topic_783","0.0020964174"
"internal-server-error","topic_23","0.042394016"
"array-key","topic_553","0.002635879"
"strong-parameters","topic_387","0.031074796"
"devise","topic_336","0.24914074"
"web-frameworks","topic_815","0.012696105"
"instrumentation","topic_445","0.054331616"
"boost-mpl","topic_651","0.008107951"
"upload","topic_506","0.5065441"
"certbot","topic_460","0.030708233"
"binaryfiles","topic_366","0.08469751"
"winreg","topic_15","0.0041128667"
"console","topic_651","0.32110104"
"fitnesse","topic_301","0.025106398"
"swagger-codegen","topic_292","0.015808385"
"caption","topic_209","0.02648957"
"bounds","topic_989","0.02541286"
"access-token","topic_680","0.06666477"
"macos","topic_580","0.68142885"
"qtsql","topic_306","0.0019376761"
"dft","topic_710","0.0035333566"
"excel-dna","topic_581","0.013077097"
"darknet","topic_34","0.0044045486"
"udid","topic_703","0.019752013"
"javac","topic_822","0.10595598"
"suffix-tree","topic_155","0.017082768"
"ebay-api","topic_856","0.058628887"
"sccm","topic_998","0.006379711"
"python-3.3","topic_940","0.031446792"
"complex-event-processing","topic_298","4.717469e-05"
"complex-event-processing","topic_927","0.015865956"
"mouseout","topic_116","0.02335942"
"data-class","topic_229","0.0076320134"
"rpm","topic_518","0.11328818"
"twisted.internet","topic_511","0.009132973"
"meld","topic_798","0.0012917774"
"trigonometry","topic_456","0.11937963"
"getelementsbyclassname","topic_905","0.022867"
"git-config","topic_262","0.013573036"
"motorola","topic_491","0.015640177"
"redux","topic_178","0.004132697"
"redux","topic_671","0.4433679"
"sparql","topic_807","0.14099708"
"firebase-storage","topic_162","0.09883708"
"delay","topic_258","0.120913066"
"miniconda","topic_947","0.010589901"
"ternary","topic_912","0.015235381"
"git-push","topic_292","0.034542"
"branch","topic_281","0.13196641"
"macros","topic_75","0.40551013"
"cpack","topic_655","0.0067594755"
"swiftui","topic_833","0.026669163"
"pear","topic_27","0.065656565"
"button","topic_574","0.37137237"
"oracle-ucm","topic_929","0.0035032786"
"native-base","topic_889","0.039935384"
"certificate","topic_73","0.4024457"
"ng-controller","topic_770","0.00070021884"
"magic-methods","topic_623","0.024338484"
"faker","topic_93","0.031873"
"ssis","topic_249","0.4632354"
"heap-memory","topic_155","0.18020393"
"qtableview","topic_61","0.04799095"
"core-data","topic_501","0.3485177"
"core-data","topic_712","8.733442e-05"
"idris","topic_322","0.0399327"
"react-native-navigation","topic_890","0.05769681"
"silverlight","topic_192","0.30820855"
"http-status-code-404","topic_980","0.29533982"
"dropwizard","topic_503","0.120584615"
"cover","topic_206","0.0040492015"
"node-red","topic_798","0.010589613"
"facebook-sdk-4.x","topic_281","0.0059523988"
"pug","topic_606","0.28072286"
"snort","topic_585","0.004855803"
"mongoosastic","topic_736","0.0013732522"
"timedelta","topic_944","0.066205986"
"glx","topic_228","0.009535023"
"rajawali","topic_789","0.009451228"
"iqueryable","topic_5","0.05358104"
"authentication","topic_638","0.3798336"
"svn-hooks","topic_559","0.010652951"
"dwarf","topic_47","0.0031850862"
"isometric","topic_456","0.014080674"
"cppunit","topic_955","0.009109869"
"stdin","topic_607","0.121416636"
"documentlistener","topic_892","0.0048758625"
"deployment","topic_290","0.4492006"
".post","topic_424","0.008464079"
"payment","topic_253","0.1454449"
"knockout-2.0","topic_977","0.041811436"
"abstraction","topic_73","0.047121238"
"set","topic_579","0.44764152"
"datanucleus","topic_331","0.026940182"
"save","topic_574","0.09543888"
"collision","topic_364","0.098431624"
"opc","topic_139","0.022326253"
"specman","topic_473","0.016697405"
"actionfilterattribute","topic_734","0.0050379788"
"scala-2.10","topic_190","0.03895377"
"surfaceview","topic_487","0.11054844"
"google-cloud-pubsub","topic_179","0.031351667"
"detect","topic_961","0.10489831"
"yarn","topic_577","0.09080054"
"versioning","topic_680","0.065985925"
"clickjacking","topic_613","0.0069762007"
"exchange-server-2010","topic_206","0.012125776"
"bitvector","topic_745","0.003404613"
"git-filter-branch","topic_914","0.0032272865"
"gridextra","topic_780","0.0011742276"
"gtk#","topic_603","0.016162556"
"fft","topic_843","0.1303068"
"initialization","topic_923","0.32645956"
"drop-down-menu","topic_818","0.67981213"
"urldecode","topic_762","0.035370924"
"haproxy","topic_192","0.02127721"
"page-tables","topic_908","0.007261522"
"nsuserdefaults","topic_844","0.025636997"
"mgcv","topic_810","0.0070683984"
"referrer","topic_2","0.005066519"
"keyword","topic_366","0.0775416"
"lex","topic_874","0.017350044"
"jsf-2.3","topic_423","0.003004117"
"izpack","topic_405","0.0053900545"
"download","topic_729","0.12143191"
"custom-lists","topic_334","0.027183803"
"selectedindexchanged","topic_708","0.006478655"
"is-empty","topic_636","0.027632767"
"ms-word","topic_154","0.5596216"
"go-ethereum","topic_706","0.0069322973"
"fileshare","topic_845","0.002404951"
"c++17","topic_930","0.2422542"
"jags","topic_795","0.023602767"
"redactor","topic_164","0.006489647"
"flex-lexer","topic_874","0.020128457"
"email-attachments","topic_765","0.093008704"
"jsf","topic_175","0.19984642"
"jsf","topic_422","3.3096436e-05"
"jsf","topic_689","0.62672555"
"docusignapi","topic_993","0.16720602"
"everyauth","topic_652","0.007733987"
"flash-cs3","topic_300","0.0032552013"
"topojson","topic_510","0.01812203"
"logic","topic_802","0.22842322"
"decorator","topic_953","0.21041787"
"cvxopt","topic_676","0.0043080603"
"opensips","topic_873","0.0059887622"
"dart-mirrors","topic_803","0.005175656"
"firefox-addon","topic_400","0.14228682"
"clob","topic_556","0.058404848"
"getdate","topic_99","0.015239023"
"amazon-cloudsearch","topic_520","0.01675847"
"hole-punching","topic_212","0.0035542897"
"amazon-ses","topic_126","0.06767777"
"edmx","topic_267","0.052998655"
"qabstractitemmodel","topic_73","0.014987279"
"swift4.2","topic_607","0.02598573"
"simplify","topic_456","0.023059655"
"gem","topic_893","0.091420926"
"inetaddress","topic_89","0.014009711"
"task-parallel-library","topic_639","0.18817396"
"android-runonuithread","topic_490","0.004175016"
"postgresql-9.6","topic_381","0.016604958"
"nodemailer","topic_638","0.010858214"
"vcenter","topic_84","0.0018335485"
"html5-history","topic_341","0.14199972"
"google-photos-api","topic_752","0.005036291"
"transaction-isolation","topic_775","0.004257579"
"asp.net-mvc-3","topic_907","0.8225873"
"broadcastreceiver","topic_310","1.2295577e-05"
"broadcastreceiver","topic_380","0.15872718"
"olingo","topic_748","0.0067943176"
"log4j","topic_943","0.34079754"
"sendmessage","topic_78","0.023805805"
"rust","topic_314","0.4994439"
"monk","topic_511","0.009536322"
"crc","topic_520","0.043156307"
"scripting","topic_298","0.56492335"
"revision","topic_200","0.010044927"
"polynomial-math","topic_112","0.023720782"
"timezone","topic_253","0.54004073"
"graph-theory","topic_145","0.048954796"
"host","topic_873","0.075797684"
"wix3.8","topic_951","0.010097144"
"properties","topic_680","0.39200592"
"spark-java","topic_807","0.015345233"
"perspective","topic_261","0.019400567"
"twitter","topic_38","0.29412338"
"android-touch-event","topic_866","0.0063709198"
"amazon-s3","topic_111","7.8526486e-05"
"amazon-s3","topic_665","0.60668087"
"hbm2ddl","topic_292","0.0059565627"
"treeview","topic_787","0.29690006"
"html-to-pdf","topic_167","0.016682051"
"expert-system","topic_799","0.0051310975"
".net-core-2.1","topic_739","0.0036470925"
"alerts","topic_886","0.010759634"
"backbone.js-collections","topic_469","0.031711727"
"android-architecture-navigation","topic_730","0.023456851"
"single-page-application","topic_288","0.25873733"
"hsm","topic_681","0.0053120237"
"snmp","topic_747","0.049252298"
"pdf-reader","topic_769","0.0038665175"
"blockui","topic_747","0.006002287"
"android-scroll","topic_677","0.009478852"
"graalvm","topic_905","0.0053218636"
"netty","topic_936","0.16271445"
"unix-timestamp","topic_523","0.022382896"
"unix-timestamp","topic_778","0.0117090335"
"hresult","topic_651","0.004439722"
"list","topic_983","0.9782546"
"google-cloud-endpoints-v2","topic_72","0.0022407793"
"visual-studio-macros","topic_496","0.010834408"
"webmatrix-2","topic_983","0.0011344946"
"meteor","topic_53","0.5363831"
"android-download-manager","topic_337","0.026008211"
"smalltalk","topic_930","0.08743203"
"mamp-pro","topic_384","0.017780185"
"fuzzy-comparison","topic_536","0.020649575"
"crontrigger","topic_127","0.012480231"
"winforms","topic_847","0.833433"
"javascript","topic_123","2.3143983e-05"
"javascript","topic_160","0.99935925"
"javascript","topic_247","0.0001233537"
"javascript","topic_350","0.00061995897"
"javascript","topic_450","8.957364e-06"
"dom","topic_826","0.57633543"
"aggregation","topic_35","0.053124566"
"report-designer","topic_981","0.0027325656"
"igraph","topic_944","0.28692648"
"pivotviewer","topic_395","0.0032044663"
"geturl","topic_648","0.0067988154"
"hl7-v2","topic_584","0.0011819645"
"browser-cache","topic_580","0.017310165"
"codemirror","topic_771","0.06377618"
"wp-query","topic_243","0.009389002"
"typescript3.0","topic_20","0.0014675474"
"swipe-gesture","topic_866","0.019794596"
"rich-text-editor","topic_53","0.015389166"
"debounce","topic_604","0.0027990239"
"parameter-passing","topic_457","0.4048798"
"sqldatetime","topic_711","0.010885554"
"coinbase-api","topic_517","0.009119359"
"vpn","topic_877","0.055543408"
"caroufredsel","topic_744","0.0058124214"
"bad-request","topic_169","0.004552542"
"key-bindings","topic_710","0.014073672"
"key-bindings","topic_949","0.005436895"
"head","topic_666","0.02948886"
"material-ui","topic_178","0.2166941"
"custom-action","topic_951","0.035574168"
"google-tasks-api","topic_54","0.0069996305"
"cookies","topic_634","0.8245373"
"boolean-operations","topic_951","0.014068563"
"memory-dump","topic_110","0.004616736"
"signalr.client","topic_121","0.024689648"
"export-to-pdf","topic_598","0.029982314"
"zurb-foundation-5","topic_377","0.015313973"
"detours","topic_435","0.0042118896"
"aes","topic_554","0.084121116"
"shader","topic_969","0.11663316"
"ava","topic_157","0.004924772"
"express-graphql","topic_810","0.0063501312"
"ob-start","topic_752","0.006566059"
"framebuffer","topic_833","0.018847777"
"class-template","topic_751","0.0055306763"
"arrays","topic_92","0.9993828"
"mouse-position","topic_443","0.0036988712"
"shiny-reactivity","topic_549","0.015577307"
"xmlhttprequest","topic_17","0.6026237"
"ordereddictionary","topic_633","0.0023152546"
"calayer","topic_373","0.032274358"
"ini","topic_553","0.02730226"
"currying","topic_286","0.020278577"
"jsf-2","topic_175","0.00021370355"
"jsf-2","topic_422","0.63767344"
"flask","topic_555","0.66099066"
"jss","topic_874","0.0027002322"
"opencart2.x","topic_483","0.031844914"
"extentreports","topic_324","0.0026018568"
"trailing-slash","topic_163","0.008162785"
"wmic","topic_915","0.018547226"
"dsn","topic_240","0.013258697"
"subquery","topic_291","0.13111472"
"chaining","topic_550","0.018213565"
"livebindings","topic_342","0.0015425852"
"mousemove","topic_248","0.055879604"
"photoshop-script","topic_565","0.0197224"
"external-accessory","topic_669","0.014072202"
"keylistener","topic_949","0.2293304"
"toolkit","topic_468","0.007755825"
"spring-data-mongodb","topic_532","0.032558158"
"nscollectionview","topic_476","0.017423335"
"spring-3","topic_369","0.099532485"
"css-selectors","topic_717","0.39787528"
"jupyter","topic_363","0.14154737"
"dreamhost","topic_767","0.020318074"
"pytz","topic_396","0.0048013823"
"reference","topic_754","0.2510875"
"pywin32","topic_951","0.044266332"
"cluster-analysis","topic_461","0.16474798"
"corpus","topic_999","0.043177933"
"xeon-phi","topic_849","0.0054669892"
"data-access","topic_755","0.012208995"
"scrollpane","topic_936","0.013213107"
"sonar-runner","topic_927","0.02338312"
"bloodhound","topic_888","0.0069058035"
"chai","topic_757","0.074992925"
"wss","topic_861","0.015168892"
"node-inspector","topic_666","0.010759735"
"multifile-uploader","topic_934","0.009853676"
"qtip","topic_663","0.023333782"
"java","topic_130","0.99475324"
"java","topic_181","1"
"java","topic_950","0.0002777261"
"extraction","topic_354","0.039794218"
"hiddenfield","topic_9","0.010481645"
"android-espresso","topic_677","0.14034477"
"graph","topic_145","0.38852215"
"mgo","topic_928","0.034458783"
"rpgle","topic_542","0.020726658"
"integer-division","topic_849","0.013675306"
"resin","topic_835","0.014901614"
"bouncycastle","topic_746","0.14054753"
"digital","topic_725","0.0066764923"
"linter","topic_727","0.0081081"
"jsx","topic_889","0.20765781"
"phpinfo","topic_800","0.011403679"
"junit","topic_214","0.7041837"
