,0,1
c++-standard-library,topic_998,0.007920395
code-readability,topic_61,0.013146137
build-automation,topic_811,0.12247387
bookshelf.js,topic_425,0.0018308368
text-decorations,topic_63,0.005373384
coded-ui-tests,topic_825,0.056047123
froala,topic_582,0.014409222
sklabelnode,topic_695,0.008161604
avconv,topic_187,0.00957367
overload-resolution,topic_620,0.027243769
variable-assignment,topic_196,0.105073154
linkedin-api,topic_649,0.024003683
pcntl,topic_906,0.01353088
scalding,topic_49,0.0014166136
pascalscript,topic_631,0.016668577
telerik-appbuilder,topic_135,0.0025924393
mockery,topic_60,0.0040527713
telerik,topic_376,0.5447054
apache-spark-sql,topic_483,0.32978496
sendfile,topic_833,0.00408477
jpgraph,topic_424,0.0069807186
jquery-isotope,topic_411,0.06316565
gatling,topic_385,0.04261718
affinetransform,topic_648,0.032286584
google-login,topic_256,0.023350773
chmod,topic_461,0.042021096
msbuild,topic_85,0.37453428
ref,topic_617,0.009440309
ocaml,topic_436,0.29769248
ssh-keygen,topic_544,0.0052403323
scala-gatling,topic_385,0.007596685
metamask,topic_586,0.004001013
frama-c,topic_960,0.019008264
haxe,topic_997,0.024097094
tensorflow,topic_390,0.579593
three-tier,topic_625,0.0053344793
swfobject,topic_494,0.048249014
asp.net-2.0,topic_934,0.036037993
broken-links,topic_857,0.015402553
fig,topic_105,0.0024454996
intentfilter,topic_888,0.14091206
asp.net-boilerplate,topic_207,0.010678511
dependency-injection,topic_30,0.5551699
crossrider,topic_525,0.0061205095
tegra,topic_499,0.0030728767
ocamlbuild,topic_399,0.0024881924
static,topic_120,0.539323
project-management,topic_392,0.09243055
amazon-cognito,topic_977,0.12760924
ubuntu-16.04,topic_845,0.0772504
strong-typing,topic_976,0.008156379
android-proguard,topic_757,0.038161457
vega,topic_66,0.016769728
webhttpbinding,topic_265,0.0033838127
scene2d,topic_351,0.018755376
tab-delimited-text,topic_665,0.0022477075
domain-driven-design,topic_143,0.048664495
react-big-calendar,topic_992,0.0051188204
serverless-architecture,topic_777,0.0038454847
mongomapper,topic_452,0.040876895
lazarus,topic_210,0.05052534
azure-worker-roles,topic_352,0.056271233
tableau-public,topic_372,0.030189643
mutable,topic_648,0.063406184
google-api-php-client,topic_65,0.06040272
fosrestbundle,topic_802,0.025730623
cookieless,topic_124,0.0026034357
semantic-web,topic_335,0.04677945
http-caching,topic_590,0.028877698
django-custom-user,topic_114,0.01414036
mirroring,topic_322,0.025030902
responsiveness,topic_108,0.015584061
doctrine-orm,topic_921,0.16892003
repository,topic_262,0.23718119
locationmanager,topic_698,0.042887364
arrow-keys,topic_248,0.020609919
wampserver,topic_673,0.12920123
rhel6,topic_943,0.014622579
heapsort,topic_456,0.014344262
video-streaming,topic_410,0.112969875
performanceanalytics,topic_652,0.009709428
forever,topic_925,0.016237646
web-api-testing,topic_340,0.014875966
background,topic_221,0.19503932
mmap,topic_196,0.047229446
json-api,topic_233,0.019914264
textblock,topic_289,0.023151536
zend-search-lucene,topic_236,0.0125776045
empty-list,topic_808,0.011751421
qgraphicsscene,topic_421,0.065397464
dpdk,topic_381,0.0063052233
bpopup,topic_525,0.0025470443
duplicates,topic_412,0.46423975
copy-paste,topic_235,0.112764016
journal,topic_809,0.0011312173
drupal-7,topic_847,0.09463963
drupal-commerce,topic_501,0.0025650198
datagridcomboboxcolumn,topic_966,0.010716666
animation,topic_550,0.8117768
google-gadget,topic_747,0.0051632845
google-authentication,topic_765,0.063463174
color-picker,topic_913,0.041936878
jenkins-declarative-pipeline,topic_580,0.0014173131
c-api,topic_755,0.004123837
signalr-hub,topic_364,0.049558356
image-gallery,topic_969,0.038319387
dcom,topic_438,0.015377363
vtigercrm,topic_467,0.006128071
kettle,topic_279,0.04221803
.net-4.6,topic_273,0.0030227047
undirected-graph,topic_152,0.0062748245
icefaces,topic_943,0.042445
reliability,topic_290,0.0057179783
treenode,topic_864,0.026659887
vnc,topic_486,0.021821741
post-increment,topic_716,0.0012822045
jmenuitem,topic_888,0.0320869
android-canvas,topic_252,0.18479083
akka-testkit,topic_190,0.007756706
sencha-architect,topic_330,0.023476658
malloc,topic_462,0.1627159
mle,topic_115,0.0034974464
mit-scratch,topic_711,0.01161723
xlwings,topic_827,0.011329854
transport,topic_686,0.01015289
cakephp-2.x,topic_36,0.020165099
borrowing,topic_401,0.002735967
jquery-templates,topic_341,0.20501977
firefox,topic_400,0.7245206
generator,topic_940,0.15209411
touches,topic_618,0.00035760537
spring-cloud-dataflow,topic_187,0.02505995
session-timeout,topic_466,0.064555034
highlight.js,topic_524,0.0035220948
static-linking,topic_286,0.036678202
function-object,topic_620,0.0071252934
mstest,topic_856,0.17974171
mongoid,topic_776,0.033258516
pagedown,topic_973,0.005148158
unsupervised-learning,topic_163,0.016587798
angular-promise,topic_867,0.4330751
dart-async,topic_196,0.006528166
face-api,topic_352,0.009451414
katana,topic_328,0.013778124
uno,topic_826,0.0033122094
yii-components,topic_495,0.020428453
batch-file,topic_528,0.56943506
mapkitannotation,topic_409,0.007980182
either,topic_637,0.006862211
activeperl,topic_317,0.0020511032
uiview,topic_201,0.48839682
autolayout,topic_910,0.33500546
observable,topic_562,0.26221466
httppostedfilebase,topic_708,0.004471809
intellij-idea,topic_142,0.4702227
camunda,topic_857,0.07001718
amazon-echo,topic_34,0.003284651
cordova,topic_956,0.9176805
exoplayer,topic_866,0.050111055
xrm,topic_268,0.021363664
arduino-c++,topic_819,0.0061190804
messagebox,topic_847,0.015579759
rubymine,topic_890,0.079620086
application.properties,topic_407,0.0023568496
tcpsocket,topic_688,0.0071838815
zend-translate,topic_311,0.006323604
signals-slots,topic_29,0.040322464
perlin-noise,topic_35,0.00855157
data-partitioning,topic_771,0.014168848
ibm-cloud-functions,topic_638,0.0009500329
logfiles,topic_322,0.015073479
android-dialogfragment,topic_235,0.07125021
devexpress-wpf,topic_603,0.0031277055
shinobi,topic_659,0.0019876997
ubuntu-14.04,topic_709,0.22996706
server-side-includes,topic_36,0.018440183
pop,topic_6,0.0037607085
whmcs,topic_10,0.0270801
csrf,topic_378,0.37757656
devicetoken,topic_417,0.009195458
openni,topic_693,0.025156729
formview,topic_629,0.044438165
surfaceholder,topic_487,0.007807348
build-settings,topic_828,0.004658931
spring-data-rest,topic_701,0.06272323
ejb-3.0,topic_654,0.03960742
xserver,topic_752,0.0117014535
logging,topic_829,0.67237353
justify,topic_541,0.007792892
service-worker,topic_465,0.11555148
datadog,topic_72,0.0032823232
np-complete,topic_153,0.018275585
tsv,topic_745,0.006244205
uiactivityindicatorview,topic_409,0.03777286
loaddata,topic_939,0.012667725
monodevelop,topic_325,0.14545096
create-table,topic_974,0.0415339
fill,topic_290,0.03075597
actionscript-3,topic_300,0.5080507
google-cloud-automl,topic_99,0.0055435714
physics,topic_508,0.16317053
thinking-sphinx,topic_735,0.041695975
android-imagebutton,topic_789,0.031904224
knppaginator,topic_921,0.0012339207
selectlist,topic_302,0.007853142
idiomatic,topic_662,0.015422093
static-site,topic_108,0.017385371
cpuid,topic_342,0.0013813
gyp,topic_652,0.010395607
modular-arithmetic,topic_554,0.00428584
jquery-ui,topic_957,0.27687225
box2d,topic_922,0.1950278
rename,topic_419,0.15952267
cassandra-2.0,topic_566,0.059510667
aframe,topic_699,0.093800254
spring-retry,topic_843,0.0068674064
out-of-memory,topic_678,0.32820475
file-copying,topic_759,0.022968676
acceptance-testing,topic_812,0.01808203
isenabled,topic_121,0.006585913
hover,topic_782,0.3580498
timing,topic_907,0.024868846
sparklyr,topic_962,0.010092079
android-location,topic_769,0.0224654
foxx,topic_236,0.007816772
preventdefault,topic_771,0.05140707
branch.io,topic_791,0.054712724
lagom,topic_830,0.010582556
android,topic_442,0.99865
porting,topic_32,0.033908933
bitmapdata,topic_590,0.025954198
dispatch-queue,topic_712,0.0059480635
influxdb,topic_837,0.06882574
nusoap,topic_41,0.028821282
csv,topic_16,0.87016535
grafana,topic_229,0.085631415
synchronized,topic_284,0.04584225
django-rest-framework,topic_122,0.058240693
unix,topic_874,0.50388247
access-specifier,topic_678,0.010232396
rgba,topic_13,0.01122368
qualifiers,topic_733,0.0013934416
internet-explorer-6,topic_238,0.057633862
django-cache,topic_339,0.0056285765
biml,topic_756,0.005839261
key-value,topic_767,0.093793325
packing,topic_494,0.021507675
actionscript,topic_935,0.18048808
expect,topic_145,0.042727295
android-json,topic_622,0.020961253
cfspreadsheet,topic_319,0.004334273
ajaxform,topic_534,0.013714486
audit,topic_322,0.06259442
pinchzoom,topic_221,0.009508728
flex4.6,topic_935,0.0068509746
driver,topic_51,0.1411063
nwjs,topic_959,0.0068835802
sql-server-2016,topic_664,0.102076456
roslyn-code-analysis,topic_805,0.0198999
uri,topic_380,0.11861461
hiveql,topic_937,0.22894764
wing-ide,topic_940,0.0032532634
google-maps-markers,topic_168,0.14510798
vlfeat,topic_203,0.0060534985
arcgis,topic_226,0.048764113
translate,topic_327,0.06533291
ienumerable,topic_926,0.10534525
google-api-java-client,topic_472,0.05124282
azure-blob-storage,topic_20,0.0069286074
touch,topic_566,0.2603233
continuation-passing,topic_44,0.0024655631
onesignal,topic_380,0.02634729
liferay,topic_256,0.16816156
wcf,topic_428,0.8623168
websphere,topic_82,0.42660215
boolean-expression,topic_453,0.007916454
dotnethighcharts,topic_307,0.009649869
automatic-updates,topic_220,0.006411977
ms-access-2003,topic_184,0.029079014
crx,topic_419,0.005705448
rte,topic_577,0.007408629
c#-5.0,topic_113,0.03425214
draw,topic_536,0.16372475
permutation,topic_909,0.18304339
abaddressbook,topic_476,0.036993515
var,topic_630,0.06942974
myfaces,topic_422,0.025561823
mutation,topic_17,0.017124219
executor,topic_360,0.026447568
distributed-database,topic_777,0.0047503044
solr-query-syntax,topic_775,0.0034916615
automata,topic_541,0.016128033
seo,topic_163,0.30449095
ethereum,topic_706,0.07503361
rights,topic_303,0.003249726
memory,topic_462,0.67308736
wildfly-10,topic_190,0.06263455
negative-number,topic_284,0.01351703
typeclass,topic_182,0.042703293
konvajs,topic_465,0.019574294
r-mice,topic_277,0.021142162
lsof,topic_141,0.011156321
code-formatting,topic_284,0.038469322
conventions,topic_252,0.049609855
adapter,topic_490,0.114704765
fread,topic_714,0.030971916
laravel-forge,topic_257,0.0010064689
game-physics,topic_473,0.19509546
ecore,topic_936,0.005071334
gluon-mobile,topic_403,0.0029539443
select-menu,topic_308,0.008273382
celery,topic_320,0.22616121
lexicographic,topic_103,0.011075086
plotly,topic_750,0.08330488
geospatial,topic_385,0.14598556
android-mediaplayer,topic_968,0.14595813
mutex,topic_32,0.09885576
drupal-6,topic_333,0.097556636
discord.net,topic_629,0.024822408
chromium-embedded,topic_726,0.053248104
exists,topic_69,0.033306945
joomla3.0,topic_979,0.16952959
f#,topic_885,0.23124225
tableau-online,topic_372,0.034611788
angularjs-directive,topic_100,0.6102696
rows,topic_505,0.24232386
google-play-services,topic_491,0.25442314
nuxt.js,topic_840,0.11844539
atom-feed,topic_115,0.010619231
coordinate-transformation,topic_864,0.026466172
arabic-support,topic_519,0.0060181916
wif,topic_635,0.03323153
network-monitoring,topic_405,0.004077099
serverside-rendering,topic_853,0.03668179
simulator,topic_703,0.077311635
render,topic_890,0.25940964
ode,topic_655,0.034385778
jquery-effects,topic_866,0.013122705
gpu-programming,topic_240,0.02323073
spark-streaming-kafka,topic_33,0.0052947826
lexer,topic_348,0.028523311
windows-explorer,topic_941,0.024657458
payflowpro,topic_655,0.005702477
xmltype,topic_571,0.009203784
syslog,topic_519,0.03738336
webdeploy,topic_811,0.075085014
lazy-loading,topic_866,0.20327726
play-json,topic_334,0.012837307
spi,topic_51,0.025503634
recommendation-engine,topic_537,0.020527376
user-interaction,topic_453,0.0029575075
downgrade,topic_570,0.0036744
side-effects,topic_406,0.010384
on-screen-keyboard,topic_680,0.0053185946
querystringparameter,topic_530,0.0072649573
get-childitem,topic_16,0.004103358
gdi,topic_756,0.073489755
fine-uploader,topic_288,0.068100244
phpexcel,topic_231,0.22512753
google-gdk,topic_871,0.016118415
translucency,topic_165,0.0028688773
rpmbuild,topic_518,0.039565105
apache2,topic_980,0.36563745
real-mode,topic_964,0.0030440716
stack,topic_596,0.36752856
multipage,topic_74,0.016338954
roxygen2,topic_54,0.024043912
avrdude,topic_723,0.0035590925
delphi-6,topic_321,0.010990995
hook,topic_435,0.09307881
react-lifecycle,topic_421,0.009290192
pandas-groupby,topic_602,0.06472596
bacon.js,topic_280,0.012448267
htmlbutton,topic_386,0.0051887035
w3c,topic_233,0.04074931
android-camera,topic_28,0.08269535
teradata,topic_301,0.13977271
terracotta,topic_757,0.0075898306
elasticsearch-jdbc-river,topic_975,0.01345609
searchbar,topic_476,0.028315743
android-gradle,topic_335,0.32007915
uicolor,topic_720,0.020493295
formwizard,topic_709,0.0058540516
ggmap,topic_899,0.03618815
declare,topic_645,0.00983292
aeson,topic_584,0.002869009
pid,topic_112,0.05965702
ruby-on-rails-3,topic_342,0.72672594
spring-batch,topic_393,0.21847178
spymemcached,topic_430,0.0057210242
custom-attributes,topic_759,0.043177933
convex,topic_949,0.014483081
data-mining,topic_308,0.16569653
iphone-standalone-web-app,topic_45,0.006919023
zelle-graphics,topic_619,0.0017130707
mpeg-4,topic_947,0.006884189
dependencies,topic_534,0.25365743
apc,topic_311,0.03753049
android-7.0-nougat,topic_760,0.028182559
apache-tika,topic_388,0.03975123
where,topic_647,0.08707923
codeigniter,topic_485,0.8503309
flatten,topic_264,0.013124055
ios-simulator,topic_217,0.035032656
spring-jms,topic_25,0.042005114
plone,topic_997,0.04800074
oclazyload,topic_177,0.009016185
nested-loops,topic_382,0.26271743
delphi-2007,topic_313,0.01195796
react-loadable,topic_123,0.0006614205
solrcloud,topic_99,0.045160394
controllers,topic_825,0.028123071
subprocess,topic_184,0.30461577
phpactiverecord,topic_69,0.003876691
gherkin,topic_351,0.030838352
charts,topic_954,0.43358898
google-maps-android-api-2,topic_560,0.18127404
avaudiorecorder,topic_373,0.008479459
linux-from-scratch,topic_747,0.002479814
dojox.mobile,topic_927,0.0036880653
image-stitching,topic_693,0.013845537
rethinkdb-javascript,topic_649,0.0038321842
wamp,topic_673,0.2757658
javalite,topic_171,0.006102954
stringify,topic_954,0.011120323
defaultdict,topic_948,0.0037295446
nsnotificationcenter,topic_526,0.047200423
remote-desktop,topic_714,0.029881269
bluetooth,topic_269,0.24616107
alt,topic_309,0.008969559
msvcrt,topic_850,0.0073692095
intro.js,topic_563,0.009395829
qa,topic_211,0.05063499
asana,topic_665,0.010059739
concourse,topic_51,0.009073551
unobtrusive-validation,topic_893,0.01660678
holoviews,topic_363,0.010939345
stage3d,topic_71,0.016733743
vstest,topic_459,0.008940715
asp.net-mvc-5,topic_635,0.38712066
marshmallow,topic_263,0.008553022
react-router,topic_123,0.050352752
text,topic_147,0.6235709
var-dump,topic_427,0.007211859
precision,topic_163,0.13285068
google-drive-api,topic_730,0.51805705
data-conversion,topic_193,0.052816004
kruskals-algorithm,topic_145,0.0032923273
type-parameter,topic_815,0.008797715
sony-xperia,topic_168,0.0052467543
sharepoint,topic_191,0.49085808
lc3,topic_692,0.012618085
bi-publisher,topic_233,0.012475753
hierarchyid,topic_81,0.00325891
visual-c++,topic_182,0.7572246
numberformatexception,topic_976,0.016417475
free-jqgrid,topic_663,0.029416809
nslog,topic_361,0.031261142
monaca,topic_663,0.012778731
antixsslibrary,topic_31,0.013098444
helix-3d-toolkit,topic_241,0.0026256766
smart-pointers,topic_47,0.034039125
mongo-java,topic_408,0.010611512
tracker,topic_54,0.010849396
dos,topic_915,0.08644929
sitemap,topic_329,0.093980886
haml,topic_601,0.19351453
lwp,topic_527,0.0105977375
dictionary-comprehension,topic_287,0.019668657
cortana,topic_475,0.01114732
java-me,topic_210,0.26359767
sql-order-by,topic_454,0.24623515
boxplot,topic_54,0.09774765
subtyping,topic_305,0.008135268
directx-11,topic_556,0.10828673
hlsl,topic_879,0.046432354
drawtext,topic_904,0.009819717
integrate,topic_636,0.018683791
system,topic_714,0.099286124
fragment-backstack,topic_740,0.017579775
awt,topic_139,0.28861538
cmath,topic_575,0.004404962
vbulletin,topic_643,0.013226043
codesign,topic_561,0.044711158
code-first,topic_143,0.021060474
ide,topic_522,0.4357866
dom-traversal,topic_563,0.013089917
production-environment,topic_569,0.019616371
linker-scripts,topic_615,0.013289044
wget,topic_187,0.11285215
ussd,topic_259,0.020625979
indy10,topic_961,0.07525625
webpage,topic_386,0.14272808
strict-aliasing,topic_998,0.004832474
mono,topic_325,0.5357223
azure-resource-group,topic_169,0.0016737242
xml-signature,topic_11,0.0098498305
nunit,topic_295,0.39138874
html-heading,topic_839,0.027452689
listactivity,topic_490,0.021182504
triggers,topic_946,0.65589267
deedle,topic_885,0.003475031
liferay-6.2,topic_749,0.004462149
discord.js,topic_846,0.12680495
nat,topic_873,0.04604419
elisp,topic_501,0.046940498
scheduledexecutorservice,topic_314,0.01445628
ansi,topic_210,0.0390557
url-mapping,topic_981,0.007925143
mantis,topic_105,0.0047102035
typo3-8.x,topic_14,0.07658475
each,topic_563,0.18756859
google-cloud-dataflow,topic_179,0.0830358
listitem,topic_878,0.05652637
nvarchar,topic_163,0.017138606
webmatrix,topic_376,0.0741065
lambda,topic_282,0.33646688
eclipse-che,topic_355,0.0072803623
cruisecontrol.net,topic_920,0.07981384
xtragrid,topic_785,0.015357481
extjs-mvc,topic_515,0.047327578
